Family:,Subfamily:,Country:,Province:,Genus:,Species:,View:,Filename:
Cerambycidae,Prioninae,Dominican Republic,Puerto Plata,Stenodontes,exsertus,Dorsal,rbi_1421.jpg
Cerambycidae,Prioninae,Haiti,/,Stenodontes,exsertus,Lateral Head,rbi_1422.jpg
Cerambycidae,Prioninae,Ecuador,GalÃ¡pagos Islands,Stenodontes,molarius,Dorsal,rbi_1423.jpg
Cerambycidae,Prioninae,Ecuador,GalÃ¡pagos Islands,Stenodontes,molarius,Dorsal,rbi_1424.jpg
Cerambycidae,Prioninae,Ecuador,GalÃ¡pagos Islands,Stenodontes,molarius,Dorsal,rbi_1425.jpg
Cerambycidae,Prioninae,Ecuador,GalÃ¡pagos Islands,Stenodontes,molarius,Lateral,rbi_1426.jpg
Cerambycidae,Prioninae,Brazil,Rio de Janeiro,Stenodontes,spinibarbis,Dorsal,rbi_1427.jpg
Cerambycidae,Prioninae,/,/,Stenodontes,spinibarbis,Dorsal,rbi_1428.jpg
Cerambycidae,Prioninae,Brazil,Rio de Janeiro,Stenodontes,spinibarbis,Lateral,rbi_1429.jpg
Cerambycidae,Prioninae,Mexico,/,Stenodontes,spinibarbis,Dorsal,rbi_1430.jpg
Cerambycidae,Prioninae,Mexico,/,Stenodontes,spinibarbis,Lateral,rbi_1431.jpg
Cerambycidae,Prioninae,Chile,/,Strongylapsis,linnae,Dorsal,rbi_1432.jpg
Cerambycidae,Prioninae,Gabon,Nyanga,Tersec,infans,Dorsal,rbi_1433.jpg
Chrysomelidae,/,/,/,Calopepla,leayana,Dorsal,rbi_1434.jpg
Chrysomelidae,/,Brazil,/,Desmonota,variolosa,Dorsal,rbi_1435.jpg
Chrysomelidae,/,Brazil,/,Desmonota,variolosa,Lateral,rbi_1436.jpg
Chrysomelidae,/,Brazil,/,Doryphora,vingintimpunctata,Dorsal,rbi_1437.jpg
Chrysomelidae,/,Brazil,/,Doryphora,vingintimpunctata,Lateral,rbi_1438.jpg
Chrysomelidae,/,Brazil,/,Doryphora,vingintimpunctata,Frontal,rbi_1439.jpg
Chrysomelidae,/,Brazil,/,Eumolpus,nitidus,Dorsal,rbi_1440.jpg
Chrysomelidae,/,Brazil,/,Eumolpus,nitidus,Lateral,rbi_1441.jpg
Chrysomelidae,/,/,/,Mecistomela,marginata,Dorsal,rbi_1442.jpg
Cicindelidae,/,United States,/,Abroscelimorpha,dorsalis,Dorsal,rbi_1443.jpg
Cicindelidae,/,Indonesia,Sumatra,Abroscelis,longipes,Dorsal,rbi_1444.jpg
Cicindelidae,/,Vietnam,Annam,Abroscelis,tenuipes,Dorsal,rbi_1445.jpg
Cicindelidae,/,United States,Colorado,Amblychelia,cylindriformis,Dorsal,rbi_1446.jpg
Cicindelidae,/,United States,Colorado,Amblychelia,cylindriformis,Lateral,rbi_1447.jpg
Cicindelidae,/,India,Karnataka,Calochroa,bicolor,Dorsal,rbi_1448.jpg
Cicindelidae,/,Cambodia,Siem Reap,Calochroa,bramani,Dorsal,rbi_1449.jpg
Cicindelidae,/,Thailand,Loei,Calochroa,elegantula,Dorsal,rbi_1450.jpg
Cicindelidae,/,Thailand,Loei,Calochroa,interruptofasciata,Dorsal,rbi_1451.jpg
Cicindelidae,/,Sri Lanka,/,Calochroa,lacrymans,Dorsal,rbi_1452.jpg
Cicindelidae,/,India,Meghalaya,Calochroa,octonotata,Dorsal,rbi_1453.jpg
Cicindelidae,/,Madagascar,/,Chaetodera,maleva,Dorsal,rbi_1455.jpg
Cicindelidae,/,Madagascar,/,Chaetodera,maleva,Lateral,rbi_1456.jpg
Cicindelidae,/,Madagascar,/,Chaetodera,perrieri,Dorsal,rbi_1457.jpg
Cicindelidae,/,Madagascar,/,Chaetodera,perrieri,Dorsal,rbi_1458.jpg
Cicindelidae,/,"Tanzania, United Republic of",Mtwara,Chaetodera,regalis,Lateral,rbi_1459.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",South Kivu,Chaetodera,regalis,Dorsal,rbi_1461.jpg
Cicindelidae,/,Indonesia,/,Cicindela,calligramma,Dorsal,rbi_1462.jpg
Cicindelidae,/,Kazakhstan,Almaty,Cicindela,campestris,Dorsal,rbi_1463.jpg
Cicindelidae,/,Russian Federation,Transbaikalia,Cicindela,coerulea,Dorsal,rbi_1464.jpg
Cicindelidae,/,Kazakhstan,East Kazakhstan,Cicindela,coerulea,Dorsal,rbi_1465.jpg
Cicindelidae,/,Kazakhstan,East Kazakhstan,Cicindela,coerulea,Lateral,rbi_1466.jpg
Cicindelidae,/,Kazakhstan,East Kazakhstan,Cicindela,coerulea,Lateral,rbi_1467.jpg
Cicindelidae,/,Kazakhstan,East Kazakhstan,Cicindela,coerulea,Lateral,rbi_1468.jpg
Cicindelidae,/,Kazakhstan,East Kazakhstan,Cicindela,coerulea,Dorsal,rbi_1469.jpg
Cicindelidae,/,Kazakhstan,/,Cicindela,lacteola,Dorsal,rbi_1470.jpg
Cicindelidae,/,Kyrgyzstan,Issyk Kul,Cicindela,obliquefasciata,Dorsal,rbi_1471.jpg
Cicindelidae,/,United States,"Washington, Grant County",Cicindela,parowana,Dorsal,rbi_1472.jpg
Cicindelidae,/,Canada,Quebec,Cicindela,platti,Dorsal,rbi_1473.jpg
Cicindelidae,/,United States,/,Cicindela,pulchra,Dorsal,rbi_1474.jpg
Cicindelidae,/,United States,New Mexico,Cicindela,pulchra,Dorsal,rbi_1475.jpg
Cicindelidae,/,United States,Pennsylvania,Cicindela,sexguttata,Dorsal,rbi_1476.jpg
Cicindelidae,/,United States,Texas,Cicindela,splendida,Dorsal,rbi_1477.jpg
Cicindelidae,/,United States,/,Cicindela,scutellaris,Dorsal,rbi_1478.jpg
Cicindelidae,/,/,/,Cicindela,princeps,Dorsal,rbi_1479.jpg
Cicindelidae,/,China,Shandong,Cicindela,chinensis,Dorsal,rbi_1480.jpg
Cicindelidae,/,Japan,/,Cicindela,chinensis,Dorsal,rbi_1481.jpg
Cicindelidae,/,United States,California,Cicindela,latesignata,Dorsal,rbi_1482.jpg
Cicindelidae,/,United States,"Utah, Kane County",Cicindela,tranquebarica,Dorsal,rbi_1483.jpg
Cicindelidae,/,Mexico,/,Cicindelidia,luteomarginata,Dorsal,rbi_1484.jpg
Cicindelidae,/,/,/,Collyris,longicollis,Dorsal,rbi_1485.jpg
Cicindelidae,/,/,/,Collyris,longicollis,Lateral,rbi_1486.jpg
Cicindelidae,/,Indonesia,West Java,Cosmodela,didymia,Dorsal,rbi_1487.jpg
Cicindelidae,/,Vietnam,Annam,Cosmodela,duponti,Dorsal,rbi_1488.jpg
Cicindelidae,/,China,Yunnan,Cosmodela,setosomalaris,Dorsal,rbi_1489.jpg
Cicindelidae,/,Sierra Leone,/,Cratohavea,chrysopyga,Dorsal,rbi_1490.jpg
Cicindelidae,/,Chile,/,Cylindera,plectrographa,Dorsal,rbi_1491.jpg
Cicindelidae,/,Central African Republic,KÃ©mo,Elliptica,deyrollei,Dorsal,rbi_1492.jpg
Cicindelidae,/,Central African Republic,/,Elliptica,lugubris,Dorsal,rbi_1493.jpg
Cicindelidae,/,Gabon,Bas-OgoouÃ©,Elliptica,mechowi,Dorsal,rbi_1494.jpg
Cicindelidae,/,Gabon,Bas-OgoouÃ©,Elliptica,muta,Dorsal,rbi_1495.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",Katanga,Elliptica,transversefasciata,Dorsal,rbi_1496.jpg
Cicindelidae,/,United States,"New Mexico, Torrance County",Eunota,togata,Dorsal,rbi_1497.jpg
Cicindelidae,/,/,/,Eurymorpha,cyanipes,Dorsal,rbi_1499.jpg
Cicindelidae,/,South Africa,Cape Province,Habrodera,capensis,Dorsal,rbi_1500.jpg
Cicindelidae,/,Cambodia,Siem Reap,Heptodonta,eugenia,Dorsal,rbi_1501.jpg
Cicindelidae,/,India,Puducherry,Hypaetha,biramosa,Dorsal,rbi_1502.jpg
Cicindelidae,/,India,Tamil Nadu,Hypaetha,quadrilineata,Dorsal,rbi_1503.jpg
Cicindelidae,/,"Iran, Islamic Republic of",/,Hypaetha,schmidti,Dorsal,rbi_1504.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",Ãquateur,Lophyridia,asperula,Dorsal,rbi_1505.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",KasaÃ¯,Lophyridia,asperula,Dorsal,rbi_1506.jpg
Cicindelidae,/,Madagascar,/,Lophyridia,cristipennis,Dorsal,rbi_1507.jpg
Cicindelidae,/,South Africa,/,Mantichora,gruti,Dorsal,rbi_1509.jpg
Cicindelidae,/,South Africa,/,Mantichora,gruti,Lateral,rbi_1510.jpg
Cicindelidae,/,South Africa,/,Mantichora,latipennis,Dorsal,rbi_1511.jpg
Cicindelidae,/,South Africa,Northern Cape,Mantichora,tuberculata,Dorsal,rbi_1515.jpg
Cicindelidae,/,South Africa,Northern Cape,Mantichora,tuberculata,Lateral,rbi_1516.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",/,Megacephala,angulicollis,Dorsal,rbi_1517.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,bocandei,Dorsal,rbi_1518.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,denticollis,Dorsal,rbi_1519.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,denticollis,Lateral,rbi_1520.jpg
Cleridae,/,Madagascar,/,Pallenis,tricolor,Dorsal,rbi_1561.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,denticollis,Lateral,rbi_1521.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,denticollis,Dorsal,rbi_1522.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,denticollis,Lateral,rbi_1523.jpg
Cicindelidae,/,Kenya,/,Megacephala,hauseri,Dorsal,rbi_1524.jpg
Cicindelidae,/,Kenya,/,Megacephala,hauseri,Lateral,rbi_1525.jpg
Cicindelidae,/,"Tanzania, United Republic of",Ruvuma,Megacephala,hertli,Dorsal,rbi_1526.jpg
Cicindelidae,/,Brazil,Amazonas,Megacephala,phaeoxantha,Dorsal,rbi_1527.jpg
Cicindelidae,/,Senegal,SÃ©dhiou,Megacephala,quadrisignata,Dorsal,rbi_1528.jpg
Cicindelidae,/,CÃ´te d'Ivoire,/,Megacephala,quadrisignata,Dorsal,rbi_1529.jpg
Cicindelidae,/,Libya,/,Neolophyra,ritchili,Dorsal,rbi_1530.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",Katanga,Ophyrodera,rufomarginata,Lateral,rbi_1531.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",Katanga,Ophyrodera,rufomarginata,Dorsal,rbi_1532.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",/,Ophyrodera,rufomarginata,Dorsal,rbi_1533.jpg
Cicindelidae,/,Brazil,Minas Gerais,Oxycheila,tristis,Dorsal,rbi_1534.jpg
Cicindelidae,/,Madagascar,Vondrozo,Peridexia,fulvipes,Dorsal,rbi_1535.jpg
Cicindelidae,/,/,/,Phaeoxantha,klugi,Dorsal,rbi_1536.jpg
Cicindelidae,/,Madagascar,/,Pogonostoma,cyanescens,Dorsal,rbi_1537.jpg
Cicindelidae,/,Madagascar,/,Pogonostoma,cyanescens,Lateral,rbi_1538.jpg
Cicindelidae,/,Madagascar,/,Pogonostoma,cyanescens,Dorsal,rbi_1539.jpg
Cicindelidae,/,Australia,Western Australia,Pseudotetracha,blackburni,Dorsal,rbi_1540.jpg
Cicindelidae,/,Mexico,Jalisco,Pseudotetracha,carolina,Dorsal,rbi_1541.jpg
Cicindelidae,/,Australia,New South Wales,Pseudotetracha,pulchra,Dorsal,rbi_1542.jpg
Cicindelidae,/,Colombia,Cundinamarca,Pseudoxycheila,bipustulata,Dorsal,rbi_1543.jpg
Cicindelidae,/,Chile,Magallanes,Pycnochila,fallaciosa,Dorsal,rbi_1544.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",Katanga,Ropalopteres,brazzai,Dorsal,rbi_1545.jpg
Cicindelidae,/,China,Yunnan,Ropalopteres,desgodensis,Dorsal,rbi_1546.jpg
Cicindelidae,/,"Congo, The Democratic Republic of the",Katanga,Ropalopteres,regina,Dorsal,rbi_1547.jpg
Cicindelidae,/,"Venezuela, Bolivarian Republic of",/,Tetracha,klagesi,Dorsal,rbi_1548.jpg
Cicindelidae,/,Philippines,/,Therates,fulvipennis,Dorsal,rbi_1549.jpg
Cicindelidae,/,Indonesia,Sulawesi Utara,Therates,labiatus,Dorsal,rbi_1550.jpg
Cicindelidae,/,Indonesia,Sulawesi Utara,Therates,labiatus,Lateral,rbi_1551.jpg
Cicindelidae,/,Thailand,Loei,Trichondyla,annulicornis,Dorsal,rbi_1552.jpg
Cicindelidae,/,Thailand,Loei,Trichondyla,annulicornis,Lateral,rbi_1553.jpg
Cicindelidae,/,Thailand,Loei,Trichondyla,annulicornis,Lateral,rbi_1554.jpg
Cicindelidae,/,Papua New Guinea,Madang,Trichondyla,aptera,Dorsal,rbi_1555.jpg
Cicindelidae,/,Papua New Guinea,Madang,Trichondyla,aptera,Lateral,rbi_1556.jpg
Cicindelidae,/,Papua New Guinea,Madang,Trichondyla,aptera,Dorsal,rbi_1557.jpg
Cicindelidae,/,Papua New Guinea,Madang,Trichondyla,aptera,Lateral,rbi_1558.jpg
Cleridae,/,Madagascar,/,Pallenis,tricolor,Dorsal,rbi_1559.jpg
Cleridae,/,Madagascar,/,Pallenis,tricolor,Lateral,rbi_1560.jpg
Curculionidae,/,/,/,Brachycerus,granosus,Dorsal Head,rbi_1562.jpg
Curculionidae,/,/,/,Brachycerus,granosus,Dorsal,rbi_1563.jpg
Curculionidae,/,/,/,Brachycerus,granosus,Dorsal,rbi_1564.jpg
Curculionidae,/,/,/,Brachycerus,granosus,Lateral,rbi_1565.jpg
Dytiscidae,/,Czech Republic,South Bohemian Region,Dysticus,latissimus,Dorsal,rbi_1568.jpg
Dytiscidae,/,Czech Republic,South Bohemian Region,Dysticus,latissimus,Dorsal,rbi_1569.jpg
Dytiscidae,/,Czech Republic,South Bohemian Region,Dysticus,latissimus,Ventral,rbi_1570.jpg
Elateridae,/,United States,/,Alaus,oculatus,Dorsal,rbi_1571.jpg
Elateridae,/,Ecuador,Morona-Santiago,Chalcolepidius,porcatus,Dorsal,rbi_1572.jpg
Elateridae,/,Brazil,/,Chalcolepidius,zonatus,Dorsal,rbi_1573.jpg
Geotrupidae,/,Argentina,Misiones,Athyreus,bifurcatus,Dorsal,rbi_1574.jpg
Geotrupidae,/,Argentina,Misiones,Athyreus,bifurcatus,Lateral,rbi_1575.jpg
Geotrupidae,/,Argentina,Misiones,Athyreus,bifurcatus,Frontal,rbi_1576.jpg
Geotrupidae,/,French Guiana,/,Athyreus,bifurcatus,Lateral,rbi_1577.jpg
Geotrupidae,/,French Guiana,/,Athyreus,bifurctaus,Dorsal,rbi_1578.jpg
Geotrupidae,/,India,Maharashtra,Athyreus,orientalis,Lateral,rbi_1579.jpg
Geotrupidae,/,Turkey,/,Autolethrus,appendiculatus,Lateral,rbi_1580.jpg
Geotrupidae,/,Greece,/,Autolethrus,raymondi,Lateral,rbi_1581.jpg
Geotrupidae,/,Greece,/,Autolethrus,raymondi,Dorsal Head,rbi_1582.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Lomami,Bolbaffer,abditus,Dorsal,rbi_1583.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Lomami,Bolbaffer,abditus,Frontal,rbi_1584.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Lomami,Bolbaffer,abditus,Lateral,rbi_1585.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Lomami,Bolbaffer,abditus,Dorsal,rbi_1586.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Lomami,Bolbaffer,abditus,Lateral,rbi_1587.jpg
Geotrupidae,/,Ethiopia,Amhara,Bolbaffer,abyssinicus,Lateral,rbi_1588.jpg
Geotrupidae,/,Central African Republic,Haute-Sangha,Bolbaffer,bremeri,Dorsal,rbi_1589.jpg
Geotrupidae,/,Central African Republic,Haute-Sangha,Bolbaffer,bremeri,Lateral,rbi_1590.jpg
Geotrupidae,/,Ethiopia,Amhara,Bolbaffer,princeps,Lateral,rbi_1592.jpg
Geotrupidae,/,Guinea,/,Bolbaffer,splendidus,Dorsal,rbi_1593.jpg
Geotrupidae,/,Guinea,/,Bolbaffer,splendidus,Lateral,rbi_1594.jpg
Geotrupidae,/,Australia,/,Bolboceras,armigerum,Dorsal,rbi_1595.jpg
Geotrupidae,/,Australia,/,Bolboceras,armigerum,Lateral Head,rbi_1596.jpg
Geotrupidae,/,Australia,/,Bolboceras,armigerum,Lateral Head,rbi_1597.jpg
Geotrupidae,/,Australia,/,Bolboceras,armigerum,Lateral,rbi_1598.jpg
Geotrupidae,/,/,/,Bolboceras,calescens,Lateral,rbi_1600.jpg
Geotrupidae,/,/,/,Bolboceras,calescens,Lateral,rbi_1601.jpg
Geotrupidae,/,Australia,/,Bolboceras,capreolus,Lateral,rbi_1602.jpg
Geotrupidae,/,Australia,/,Bolboceras,capreolus,Frontal,rbi_1603.jpg
Geotrupidae,/,Australia,/,Bolboceras,capreolus,Dorsal Head,rbi_1604.jpg
Geotrupidae,/,/,/,Bolboceras,cavicolle,Lateral,rbi_1605.jpg
Geotrupidae,/,/,/,Bolboceras,cavicolle,Frontal,rbi_1606.jpg
Geotrupidae,/,Australia,Queensland,Bolboceras,cornigerum,Lateral,rbi_1607.jpg
Geotrupidae,/,Australia,Queensland,Bolboceras,cornigerum,Lateral,rbi_1609.jpg
Geotrupidae,/,India,West Bengal,Bolboceras,cyclops,Lateral,rbi_1610.jpg
Geotrupidae,/,Australia,/,Bolboceras,frontale,Lateral,rbi_1611.jpg
Geotrupidae,/,Chile,/,Bolboceras,geotrupoides,Lateral,rbi_1612.jpg
Geotrupidae,/,/,/,Bolboceras,macleayi,Lateral,rbi_1613.jpg
Geotrupidae,/,/,/,Bolboceras,macleayi,Lateral,rbi_1614.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Katanga,Bolboceras,princeps,Lateral,rbi_1615.jpg
Geotrupidae,/,"Congo, The Democratic Republic of the",Katanga,Bolboceras,princeps,Lateral,rbi_1616.jpg
Geotrupidae,/,Argentina,La Rioja,Bolboceras,quinquedentatus,Lateral,rbi_1617.jpg
Geotrupidae,/,Australia,Queensland,Bolboceras,rhinoceros,Lateral,rbi_1618.jpg
Geotrupidae,/,Australia,Queensland,Bolboceras,rhinoceros,Dorsal,rbi_1619.jpg
Geotrupidae,/,Australia,/,Bolboceras,rhinoceros,Lateral,rbi_1620.jpg
Geotrupidae,/,Australia,/,Bolboceras,sloanei,Lateral,rbi_1621.jpg
Geotrupidae,/,Australia,/,Bolboceras,sloanei,Lateral,rbi_1622.jpg
Geotrupidae,/,El Salvador,San Salvador,Bolborhachium,excavatus,Dorsal,rbi_1623.jpg
Geotrupidae,/,El Salvador,San Salvador,Bolborhachium,excavatus,Lateral,rbi_1624.jpg
Geotrupidae,/,El Salvador,San Salvador,Bolborhachium,excavatus,Frontal,rbi_1625.jpg
Geotrupidae,/,Russian Federation,/,Ceratochirus,gladiator,Lateral,rbi_1626.jpg
Geotrupidae,/,Russian Federation,/,Ceratochirus,gladiator,Lateral,rbi_1627.jpg
Geotrupidae,/,Australia,/,Elephastomus,kirbyi,Lateral,rbi_1630.jpg
Geotrupidae,/,Australia,/,Elephastomus,kirbyi,Dorsal,rbi_1631.jpg
Geotrupidae,/,Australia,/,Elephastomus,proboscideus,Dorsal,rbi_1632.jpg
Geotrupidae,/,Australia,/,Elephastomus,proboscideus,Lateral,rbi_1633.jpg
Geotrupidae,/,China,Sichuan,Enoplocerus,bieti,Dorsal,rbi_1634.jpg
Geotrupidae,/,China,Sichuan,Enoplocerus,bieti,Lateral Head,rbi_1635.jpg
Geotrupidae,/,China,Sichuan,Enoplocerus,bieti,Lateral,rbi_1636.jpg
Geotrupidae,/,China,Sichuan,Enoplocerus,bieti,Dorsal,rbi_1637.jpg
Geotrupidae,/,China,Yunnan,Enoplotrupes,variicolor,Dorsal,rbi_1638.jpg
Geotrupidae,/,China,Yunnan,Enoplotrupes,variicolor,Lateral,rbi_1639.jpg
Geotrupidae,/,Japan,/,Geotrupes,auratus,Dorsal,rbi_1648.jpg
Geotrupidae,/,Japan,/,Geotrupes,auratus,Ventral,rbi_1649.jpg
Lucanidae,/,/,/,Calcodes,striatus,Dorsal,rbi_1692.jpg
Geotrupidae,/,"Macedonia, The Former Yugoslav Republic of",/,Lethrus,brachycollis,Lateral,rbi_1650.jpg
Geotrupidae,/,"Macedonia, The Former Yugoslav Republic of",/,Lethrus,brachycollis,Dorsal,rbi_1651.jpg
Geotrupidae,/,Brazil,Santa Catarina,Neoathyreus,flavithorax,Lateral,rbi_1652.jpg
Geotrupidae,/,Colombia,Cundinamarca,Neoathyreus,pholas,Lateral,rbi_1653.jpg
Geotrupidae,/,Brazil,SÃ£o Paulo,Neoathyreus,rectus,Lateral,rbi_1654.jpg
Geotrupidae,/,Uzbekistan,Buchara,Scelolethrus,bucharicus,Lateral,rbi_1655.jpg
Geotrupidae,/,Argentina,Chubut,Taurocerates,patagonicus,Lateral Head,rbi_1656.jpg
Geotrupidae,/,Argentina,Chubut,Taurocerates,patagonicus,Dorsal,rbi_1657.jpg
Geotrupidae,/,Argentina,Patagonia,Taurocerates,patagonicus,Dorsal,rbi_1658.jpg
Geotrupidae,/,Argentina,Patagonia,Taurocerates,patagonicus,Lateral,rbi_1659.jpg
Geotrupidae,/,Argentina,Santa Cruz,Taurocerates,patagonicus,Lateral Head,rbi_1660.jpg
Geotrupidae,/,Argentina,Santa Cruz,Taurocerates,patagonicus,Dorsal,rbi_1661.jpg
Geotrupidae,/,Portugal,/,Typhaeus,pumilus,Dorsal,rbi_1665.jpg
Geotrupidae,/,/,/,Typhaeus,pusillus,Dorsal,rbi_1666.jpg
Lampyridae,/,India,West Bengal,Vesta,saturnalis,Dorsal,rbi_1669.jpg
Lucanidae,/,Indonesia,Java,Aegus,acuminatus,Dorsal,rbi_1670.jpg
Lucanidae,/,Indonesia,Borneo,Aegus,capitatus,Dorsal,rbi_1671.jpg
Lucanidae,/,Indonesia,Borneo,Aegus,capitatus,Dorsal,rbi_1672.jpg
Lucanidae,/,Indonesia,Borneo,Aegus,capitatus,Dorsal,rbi_1673.jpg
Lucanidae,/,Thailand,Loei,Aegus,chelifer,Dorsal,rbi_1674.jpg
Lucanidae,/,Vietnam,/,Aegus,chelifer,Dorsal,rbi_1675.jpg
Lucanidae,/,Indonesia,Kalimantan,Aegus,hamatus,Dorsal,rbi_1676.jpg
Lucanidae,/,Indonesia,West Sumatra,Aegus,lunatus,Dorsal,rbi_1677.jpg
Lucanidae,/,Indonesia,Kalimantan,Aegus,naomii,Dorsal,rbi_1678.jpg
Lucanidae,/,Papua New Guinea,Madang,Aegus,platyodon,Dorsal,rbi_1679.jpg
Lucanidae,/,Chile,ConcepciÃ³n,Apterodorcus,bacchus,Dorsal,rbi_1680.jpg
Lucanidae,/,Malaysia,Malacca,Calcodes,aeratus,Dorsal,rbi_1681.jpg
Lucanidae,/,Malaysia,Penang,Calcodes,aeratus,Dorsal,rbi_1682.jpg
Lucanidae,/,/,/,Calcodes,carinatus,Dorsal,rbi_1683.jpg
Lucanidae,/,/,/,Calcodes,carinatus,Dorsal,rbi_1684.jpg
Lucanidae,/,Indonesia,Sumatra,Calcodes,cephalotes,Dorsal,rbi_1685.jpg
Lucanidae,/,Indonesia,South Sulawesi,Calcodes,hamjahi,Dorsal,rbi_1686.jpg
Lucanidae,/,Indonesia,West Sumatra,Calcodes,kazuhisai,Dorsal,rbi_1687.jpg
Lucanidae,/,/,/,Calcodes,nigritus,Dorsal,rbi_1688.jpg
Lucanidae,/,/,/,Calcodes,nigritus,Dorsal,rbi_1689.jpg
Lucanidae,/,/,/,Calcodes,striatus,Dorsal,rbi_1691.jpg
Lucanidae,/,Peru,Leoncio Prado,Cantharolethrus,azambrei,Dorsal,rbi_1693.jpg
Lucanidae,/,Peru,Ucayali,Cantharolethrus,steinheili,Dorsal,rbi_1694.jpg
Lucanidae,/,Peru,HuÃ¡nuco,Cantharolethrus,steinheili,Dorsal,rbi_1695.jpg
Lucanidae,/,Peru,HuÃ¡nuco,Cantharolethrus,steinheili,Lateral,rbi_1696.jpg
Lucanidae,/,Peru,HuÃ¡nuco,Cantharolethrus,steinheili,Dorsal,rbi_1697.jpg
Lucanidae,/,Ecuador,Loja,Chiasognathus,gaujoni,Dorsal,rbi_1698.jpg
Lucanidae,/,Ecuador,Loja,Chiasognathus,gaujoni,Lateral,rbi_1699.jpg
Lucanidae,/,Ecuador,Loja,Chiasognathus,gaujoni,Ventral,rbi_1700.jpg
Lucanidae,/,Ecuador,Loja,Chiasognathus,gaujoni,Dorsal,rbi_1701.jpg
Lucanidae,/,/,/,Chiasognathus,impubis,Dorsal,rbi_1702.jpg
Lucanidae,/,/,/,Cyclomatus,canaliculatus,Dorsal,rbi_1703.jpg
Lucanidae,/,Indonesia,Borneo,Cyclomatus,canaliculatus,Dorsal,rbi_1704.jpg
Lucanidae,/,Indonesia,North Sumatra,Cyclomatus,canaliculatus,Dorsal,rbi_1705.jpg
Lucanidae,/,Indonesia,North Sumatra,Cyclomatus,canaliculatus,Dorsal,rbi_1706.jpg
Lucanidae,/,/,/,Cyclomatus,canaliculatus,Dorsal,rbi_1707.jpg
Lucanidae,/,Indonesia,South Sumatra,Cyclomatus,cupreonitens,Dorsal,rbi_1708.jpg
Lucanidae,/,Indonesia,South Sumatra,Cyclomatus,cupreonitens,Dorsal,rbi_1709.jpg
Lucanidae,/,Indonesia,Sumatra,Cyclomatus,elaphus,Dorsal,rbi_1710.jpg
Lucanidae,/,Indonesia,Sumatra,Cyclomatus,elaphus,Dorsal,rbi_1711.jpg
Lucanidae,/,Indonesia,Sumatra,Cyclomatus,elaphus,Dorsal,rbi_1712.jpg
Lucanidae,/,Malaysia,Sabah (Borneo),Cyclomatus,magnificus,Frontal,rbi_1713.jpg
Lucanidae,/,Malaysia,Sabah (Borneo),Cyclomatus,magnificus,Dorsal,rbi_1714.jpg
Lucanidae,/,Indonesia,Maluku,Cyclomatus,metallifer,Dorsal,rbi_1715.jpg
Lucanidae,/,Indonesia,South Sumatra,Cyclomatus,modigliani,Dorsal,rbi_1716.jpg
Lucanidae,/,Papua New Guinea,Morobe,Cyclomatus,pulchellus,Dorsal,rbi_1717.jpg
Lucanidae,/,Papua New Guinea,Morobe,Cyclomatus,pulchellus,Dorsal,rbi_1718.jpg
Lucanidae,/,"Taiwan, Province of China",Nantou County,Cyclomatus,scutellaris,Ventral,rbi_1719.jpg
Lucanidae,/,"Taiwan, Province of China",Nantou County,Cyclomatus,scutellaris,Dorsal,rbi_1720.jpg
Lucanidae,/,"Taiwan, Province of China",Nantou County,Cyclomatus,scutellaris,Lateral,rbi_1721.jpg
Lucanidae,/,"Taiwan, Province of China",Nantou County,Cyclomatus,scutellaris,Ventral,rbi_1722.jpg
Lucanidae,/,"Taiwan, Province of China",Nantou County,Cyclomatus,scutellaris,Dorsal,rbi_1723.jpg
Lucanidae,/,Papua New Guinea,Bougainville Island,Cyclomatus,speciosus,Dorsal,rbi_1724.jpg
Lucanidae,/,Papua New Guinea,Bougainville Island,Cyclomatus,speciosus,Dorsal,rbi_1725.jpg
Lucanidae,/,Papua New Guinea,Bougainville Island,Cyclomatus,speciosus,Dorsal,rbi_1726.jpg
Lucanidae,/,Papua New Guinea,Bougainville Island,Cyclomatus,speciosus,Dorsal,rbi_1727.jpg
